temperature,eDensity,gofnt
501187.2336272725,61612244897.95919,2.6243505140924492e-27
525300.922235397,61612244897.95919,4.2704003145850374e-27
550574.7959784886,61612244897.95919,6.722951872191354e-27
577064.6749995912,61612244897.95919,1.0254359836094662e-26
604829.0651237764,61612244897.95919,1.5170810498638506e-26
633929.2870747296,61612244897.95919,2.178970392980908e-26
664429.61190834,61612244897.95919,3.040571018389479e-26
696397.4029624328,61612244897.95919,4.1232644611990196e-26
729903.2646361388,61612244897.95919,5.434660452872791e-26
765021.19832752,61612244897.95919,6.959385082945715e-26
801828.7658738301,61612244897.95919,8.651565877776543e-26
840407.2608554034,61612244897.95919,1.0430093727388364e-25
880841.8881415128,61612244897.95919,1.217450546547385e-25
923221.9520747317,61612244897.95919,1.3735526943776638e-25
967641.0537094537,61612244897.95919,1.4951994750791752e-25
1014197.2975401576,61612244897.95919,1.5675630192898604e-25
1062993.5081760285,61612244897.95919,1.5802494382899454e-25
1114137.4574404613,61612244897.95919,1.5298867942009603e-25
1167742.1023970542,61612244897.95919,1.4207941209439314e-25
1223925.834827758,61612244897.95919,1.264904008630484e-25
1282812.7427142137,61612244897.95919,1.0790298550933696e-25
1344532.8842997623,61612244897.95919,8.813806854558863e-26
1409222.5753374626,61612244897.95919,6.887089283753707e-26
1477024.690158485,61612244897.95919,5.142828198431412e-26
1548088.9772258627,61612244897.95919,3.665140583849977e-26
1622572.3898705235,61612244897.95919,2.4892589152935507e-26
1700639.4329400521,61612244897.95919,1.6069132415299027e-26
1782462.5261258448,61612244897.95919,9.821855430687152e-27
1868222.3847710367,61612244897.95919,5.6654425761910305e-27
1958108.4190003115,61612244897.95919,3.0798453565078762e-27
2052319.1520530963,61612244897.95919,1.5770192938682397e-27
2151062.6587440567,61612244897.95919,7.643789519085898e-28
2254557.0250193435,61612244897.95919,3.5394563641496e-28
2363030.8296234924,61612244897.95919,1.5811658814886078e-28
2476723.6489408244,61612244897.95919,6.890453792046194e-29
2595886.586126396,61612244897.95919,2.9615681864593586e-29
2720782.8256950434,61612244897.95919,1.265394593919969e-29
2851688.2147934726,61612244897.95919,5.407392886813427e-30
2988891.8724391717,61612244897.95919,2.3221740790255797e-30
3132696.828071686,61612244897.95919,1.0046278472326784e-30
3283420.6908266563,61612244897.95919,4.387201216145461e-31
3441396.3510106686,61612244897.95919,1.9354392959956029e-31
3606972.7153262887,61612244897.95919,8.627383412544037e-32
3780515.4774710797,61612244897.95919,3.885831089815235e-32
3962407.92581251,61612244897.95919,1.7678489635390316e-32
4153051.789922715,61612244897.95919,8.120150171823384e-33
4352868.127842631,61612244897.95919,3.762161406299124e-33
4562298.256035178,61612244897.95919,1.7562748392381185e-33
4781804.724081485,61612244897.95919,8.251602717735928e-34
5011872.336272725,61612244897.95919,3.897296399644039e-34
501187.2336272725,63632653061.224495,2.6267982726723717e-27
525300.922235397,63632653061.224495,4.2744519743641706e-27
550574.7959784886,63632653061.224495,6.729433281641472e-27
577064.6749995912,63632653061.224495,1.0264394275647111e-26
604829.0651237764,63632653061.224495,1.5185862857048e-26
633929.2870747296,63632653061.224495,2.181160190437514e-26
664429.61190834,63632653061.224495,3.043662903930338e-26
696397.4029624328,63632653061.224495,4.127502848373049e-26
729903.2646361388,63632653061.224495,5.440302269446306e-26
765021.19832752,63632653061.224495,6.966675031962952e-26
801828.7658738301,63632653061.224495,8.660702865375215e-26
840407.2608554034,63632653061.224495,1.0441191352559077e-25
880841.8881415128,63632653061.224495,1.2187547345751912e-25
923221.9520747317,63632653061.224495,1.3750332774215941e-25
967641.0537094537,63632653061.224495,1.4968204557101484e-25
1014197.2975401576,63632653061.224495,1.5692715848955727e-25
1062993.5081760285,63632653061.224495,1.5819806243174205e-25
1114137.4574404613,63632653061.224495,1.5315711015165024e-25
1167742.1023970542,63632653061.224495,1.422366003479576e-25
1223925.834827758,63632653061.224495,1.2663104048471814e-25
1282812.7427142137,63632653061.224495,1.080235808915494e-25
1344532.8842997623,63632653061.224495,8.823711639363831e-26
1409222.5753374626,63632653061.224495,6.894874828310354e-26
1477024.690158485,63632653061.224495,5.148679642635041e-26
1548088.9772258627,63632653061.224495,3.669340508959469e-26
1622572.3898705235,63632653061.224495,2.4921339019819182e-26
1700639.4329400521,63632653061.224495,1.6087853763279492e-26
1782462.5261258448,63632653061.224495,9.833408989485005e-27
1868222.3847710367,63632653061.224495,5.672177951640961e-27
1958108.4190003115,63632653061.224495,3.0835497304037033e-27
2052319.1520530963,63632653061.224495,1.5789403974936152e-27
2151062.6587440567,63632653061.224495,7.653230639984001e-28
2254557.0250193435,63632653061.224495,3.5438936374440624e-28
2363030.8296234924,63632653061.224495,1.5831799366884275e-28
2476723.6489408244,63632653061.224495,6.899380421971078e-29
2595886.586126396,63632653061.224495,2.965474051709484e-29
2720782.8256950434,63632653061.224495,1.2670950414539089e-29
2851688.2147934726,63632653061.224495,5.414803030644283e-30
2988891.8724391717,63632653061.224495,2.3254217117107947e-30
3132696.828071686,63632653061.224495,1.0060627220393878e-30
3283420.6908266563,63632653061.224495,4.39360456359921e-31
3441396.3510106686,63632653061.224495,1.9383276777467146e-31
3606972.7153262887,63632653061.224495,8.640554619397903e-32
3780515.4774710797,63632653061.224495,3.891902498994452e-32
3962407.92581251,63632653061.224495,1.77067690385783e-32
4153051.789922715,63632653061.224495,8.13345296615604e-33
4352868.127842631,63632653061.224495,3.768475039872022e-33
4562298.256035178,63632653061.224495,1.759294676577867e-33
4781804.724081485,63632653061.224495,8.266141987254895e-34
5011872.336272725,63632653061.224495,3.904334000725072e-34
501187.2336272725,65653061224.4898,2.6290973028957077e-27
525300.922235397,65653061224.4898,4.278256801935884e-27
550574.7959784886,65653061224.4898,6.735518618686285e-27
577064.6749995912,65653061224.4898,1.0273813337057505e-26
604829.0651237764,65653061224.4898,1.519998834463227e-26
633929.2870747296,65653061224.4898,2.1832145252109656e-26
664429.61190834,65653061224.4898,3.0465625300008833e-26
696397.4029624328,65653061224.4898,4.131476158782757e-26
729903.2646361388,65653061224.4898,5.445588975698102e-26
765021.19832752,65653061224.4898,6.973502903551728e-26
801828.7658738301,65653061224.4898,8.669256253370335e-26
840407.2608554034,65653061224.4898,1.0451574252269542e-25
880841.8881415128,65653061224.4898,1.2199741767832062e-25
923221.9520747317,65653061224.4898,1.3764167327172695e-25
967641.0537094537,65653061224.4898,1.4983340195906305e-25
1014197.2975401576,65653061224.4898,1.570865719533704e-25
1062993.5081760285,65653061224.4898,1.5835945676768572e-25
1114137.4574404613,65653061224.4898,1.5331400158791608e-25
1167742.1023970542,65653061224.4898,1.4238289054390208e-25
1223925.834827758,65653061224.4898,1.2676180986779287e-25
1282812.7427142137,65653061224.4898,1.081356074259082e-25
1344532.8842997623,65653061224.4898,8.832903822175361e-26
1409222.5753374626,65653061224.4898,6.902093227250732e-26
1477024.690158485,65653061224.4898,5.154099549260803e-26
1548088.9772258627,65653061224.4898,3.6732269283980413e-26
1622572.3898705235,65653061224.4898,2.4947917494926545e-26
1700639.4329400521,65653061224.4898,1.6105145095372392e-26
1782462.5261258448,65653061224.4898,9.844070520583108e-27
1868222.3847710367,65653061224.4898,5.678388038639207e-27
1958108.4190003115,65653061224.4898,3.0869624960346136e-27
2052319.1520530963,65653061224.4898,1.5807089815478368e-27
2151062.6587440567,65653061224.4898,7.661916490551033e-28
2254557.0250193435,65653061224.4898,3.54797355954506e-28
2363030.8296234924,65653061224.4898,1.5850308617719336e-28
2476723.6489408244,65653061224.4898,6.907580594258325e-29
2595886.586126396,65653061224.4898,2.969060855723843e-29
2720782.8256950434,65653061224.4898,1.2686561956100794e-29
2851688.2147934726,65653061224.4898,5.421605057281094e-30
2988891.8724391717,65653061224.4898,2.328402588447056e-30
3132696.828071686,65653061224.4898,1.0073797401549889e-30
3283420.6908266563,65653061224.4898,4.399482423197384e-31
3441396.3510106686,65653061224.4898,1.9409794316069744e-31
3606972.7153262887,65653061224.4898,8.652649478609372e-32
3780515.4774710797,65653061224.4898,3.8974793551924945e-32
3962407.92581251,65653061224.4898,1.7732753920608944e-32
4153051.789922715,65653061224.4898,8.145681307812535e-33
4352868.127842631,65653061224.4898,3.774281341212176e-33
4562298.256035178,65653061224.4898,1.7620732273186166e-33
4781804.724081485,65653061224.4898,8.279526692449642e-34
5011872.336272725,65653061224.4898,3.910816418676629e-34
501187.2336272725,67673469387.755104,2.631260688324929e-27
525300.922235397,67673469387.755104,4.281836542865475e-27
550574.7959784886,67673469387.755104,6.741242836002912e-27
577064.6749995912,67673469387.755104,1.0282671431379764e-26
604829.0651237764,67673469387.755104,1.5213269092206104e-26
633929.2870747296,67673469387.755104,2.1851454296334803e-26
664429.61190834,67673469387.755104,3.0492870187945314e-26
696397.4029624328,67673469387.755104,4.135208066779774e-26
729903.2646361388,67673469387.755104,5.450552383607451e-26
765021.19832752,67673469387.755104,6.979910225628821e-26
801828.7658738301,67673469387.755104,8.677278668227397e-26
840407.2608554034,67673469387.755104,1.046130710278417e-25
880841.8881415128,67673469387.755104,1.2211165694014322e-25
923221.9520747317,67673469387.755104,1.3777119130131784e-25
967641.0537094537,67673469387.755104,1.4997499929036144e-25
1014197.2975401576,67673469387.755104,1.5723559287446462e-25
1062993.5081760285,67673469387.755104,1.5851020699368325e-25
1114137.4574404613,67673469387.755104,1.5346042045086604e-25
1167742.1023970542,67673469387.755104,1.4251929336952863e-25
1223925.834827758,67673469387.755104,1.2688362712733778e-25
1282812.7427142137,67673469387.755104,1.0823986436077211e-25
1344532.8842997623,67673469387.755104,8.841450032689653e-26
1409222.5753374626,67673469387.755104,6.908797622065115e-26
1477024.690158485,67673469387.755104,5.1591284243908695e-26
1548088.9772258627,67673469387.755104,3.676829309650584e-26
1622572.3898705235,67673469387.755104,2.4972528873040824e-26
1700639.4329400521,67673469387.755104,1.6121141028899795e-26
1782462.5261258448,67673469387.755104,9.85392400779743e-27
1868222.3847710367,67673469387.755104,5.6841222782078994e-27
1958108.4190003115,67673469387.755104,3.090111080385857e-27
2052319.1520530963,67673469387.755104,1.5823393749074949e-27
2151062.6587440567,67673469387.755104,7.669917918107216e-28
2254557.0250193435,67673469387.755104,3.5517295873641115e-28
2363030.8296234924,67673469387.755104,1.586733895154544e-28
2476723.6489408244,67673469387.755104,6.915121993153671e-29
2595886.586126396,67673469387.755104,2.972358239395117e-29
2720782.8256950434,67673469387.755104,1.2700909557429663e-29
2851688.2147934726,67673469387.755104,5.427855089290816e-30
2988891.8724391717,67673469387.755104,2.331141238332052e-30
3132696.828071686,67673469387.755104,1.0085896973873916e-30
3283420.6908266563,67673469387.755104,4.404882737873664e-31
3441396.3510106686,67673469387.755104,1.9434160570226738e-31
3606972.7153262887,67673469387.755104,8.663765368429647e-32
3780515.4774710797,67673469387.755104,3.9026062064429396e-32
3962407.92581251,67673469387.755104,1.775665005109427e-32
4153051.789922715,67673469387.755104,8.156931120353063e-33
4352868.127842631,67673469387.755104,3.779625398441946e-33
4562298.256035178,67673469387.755104,1.764631837842024e-33
4781804.724081485,67673469387.755104,8.291858511175111e-34
5011872.336272725,67673469387.755104,3.916792323676914e-34
501187.2336272725,69693877551.02042,2.6333000267402873e-27
525300.922235397,69693877551.02042,4.285210471499244e-27
550574.7959784886,69693877551.02042,6.746636910866628e-27
577064.6749995912,69693877551.02042,1.0291016775348001e-26
604829.0651237764,69693877551.02042,1.5225777870918837e-26
633929.2870747296,69693877551.02042,2.1869635632975652e-26
664429.61190834,69693877551.02042,3.051851536760929e-26
696397.4029624328,69693877551.02042,4.1387195392241377e-26
729903.2646361388,69693877551.02042,5.455220662400797e-26
765021.19832752,69693877551.02042,6.985933764729696e-26
801828.7658738301,69693877551.02042,8.684816694919242e-26
840407.2608554034,69693877551.02042,1.047044714650334e-25
880841.8881415128,69693877551.02042,1.2221887230375938e-25
923221.9520747317,69693877551.02042,1.3789266512711667e-25
967641.0537094537,69693877551.02042,1.501077068843399e-25
1014197.2975401576,69693877551.02042,1.5737515057777829e-25
1062993.5081760285,69693877551.02042,1.5865126854216985e-25
1114137.4574404613,69693877551.02042,1.5359731023383393e-25
1167742.1023970542,69693877551.02042,1.4264670272773032e-25
1223925.834827758,69693877551.02042,1.2699730428747643e-25
1282812.7427142137,69693877551.02042,1.083370586073069e-25
1344532.8842997623,69693877551.02042,8.849409206224452e-26
1409222.5753374626,69693877551.02042,6.915035021633886e-26
1477024.690158485,69693877551.02042,5.163802103941571e-26
1548088.9772258627,69693877551.02042,3.680173726676684e-26
1622572.3898705235,69693877551.02042,2.499535395484039e-26
1700639.4329400521,69693877551.02042,1.6135960725178326e-26
1782462.5261258448,69693877551.02042,9.863043810135703e-27
1868222.3847710367,69693877551.02042,5.689424456858903e-27
1958108.4190003115,69693877551.02042,3.0930197806639012e-27
2052319.1520530963,69693877551.02042,1.5838442752785562e-27
2151062.6587440567,69693877551.02042,7.6772977255694955e-28
2254557.0250193435,69693877551.02042,3.5551913892069336e-28
2363030.8296234924,69693877551.02042,1.5883025545519806e-28
2476723.6489408244,69693877551.02042,6.922064682438274e-29
2595886.586126396,69693877551.02042,2.975392516418399e-29
2720782.8256950434,69693877551.02042,1.2714107776924146e-29
2851688.2147934726,69693877551.02042,5.43360298834814e-30
2988891.8724391717,69693877551.02042,2.3336594626677908e-30
3132696.828071686,69693877551.02042,1.0097021927790233e-30
3283420.6908266563,69693877551.02042,4.409848152712222e-31
3441396.3510106686,69693877551.02042,1.9456566852007697e-31
3606972.7153262887,69693877551.02042,8.673988974346466e-32
3780515.4774710797,69693877551.02042,3.907322724414301e-32
3962407.92581251,69693877551.02042,1.777864074524069e-32
4153051.789922715,69693877551.02042,8.167287891824148e-33
4352868.127842631,69693877551.02042,3.7845474093723394e-33
4562298.256035178,69693877551.02042,1.7669895461693595e-33
4781804.724081485,69693877551.02042,8.303228158243673e-34
5011872.336272725,69693877551.02042,3.922305153343803e-34
501187.2336272725,71714285714.28572,2.6352256347131544e-27
525300.922235397,71714285714.28572,4.288395731295883e-27
550574.7959784886,71714285714.28572,6.75172839278244e-27
577064.6749995912,71714285714.28572,1.0298892244934833e-26
604829.0651237764,71714285714.28572,1.5237579382412424e-26
633929.2870747296,71714285714.28572,2.188678402342014e-26
664429.61190834,71714285714.28572,3.0542695643728796e-26
696397.4029624328,71714285714.28572,4.142029209063324e-26
729903.2646361388,71714285714.28572,5.459618841320817e-26
765021.19832752,71714285714.28572,6.991606183321999e-26
801828.7658738301,71714285714.28572,8.691911711097106e-26
840407.2608554034,71714285714.28572,1.0479045218464905e-25
880841.8881415128,71714285714.28572,1.2231966849651713e-25
923221.9520747317,71714285714.28572,1.3800679014608666e-25
967641.0537094537,71714285714.28572,1.5023229639977992e-25
1014197.2975401576,71714285714.28572,1.575060698852281e-25
1062993.5081760285,71714285714.28572,1.5878348932006207e-25
1114137.4574404613,71714285714.28572,1.5372550818224404e-25
1167742.1023970542,71714285714.28572,1.4276591181592742e-25
1223925.834827758,71714285714.28572,1.271035618732082e-25
1282812.7427142137,71714285714.28572,1.0842781742472307e-25
1344532.8842997623,71714285714.28572,8.856833639367433e-26
1409222.5753374626,71714285714.28572,6.920847142364985e-26
1477024.690158485,71714285714.28572,5.1681523924188655e-26
1548088.9772258627,71714285714.28572,3.683283323243875e-26
1622572.3898705235,71714285714.28572,2.501655324864838e-26
1700639.4329400521,71714285714.28572,1.6149709991666442e-26
1782462.5261258448,71714285714.28572,9.871495968122171e-27
1868222.3847710367,71714285714.28572,5.6943334723828096e-27
1958108.4190003115,71714285714.28572,3.0957101872077163e-27
2052319.1520530963,71714285714.28572,1.5852349690980735e-27
2151062.6587440567,71714285714.28572,7.684111753369324e-28
2254557.0250193435,71714285714.28572,3.558385353090106e-28
2363030.8296234924,71714285714.28572,1.5897488672852029e-28
2476723.6489408244,71714285714.28572,6.928462122887076e-29
2595886.586126396,71714285714.28572,2.978187116439452e-29
2720782.8256950434,71714285714.28572,1.2726258655749015e-29
2851688.2147934726,71714285714.28572,5.43889318506117e-30
2988891.8724391717,71714285714.28572,2.335976695633553e-30
3132696.828071686,71714285714.28572,1.0107257864670945e-30
3283420.6908266563,71714285714.28572,4.41441671211787e-31
3441396.3510106686,71714285714.28572,1.9477183900329629e-31
3606972.7153262887,71714285714.28572,8.683397689715296e-32
3780515.4774710797,71714285714.28572,3.9116643417219806e-32
3962407.92581251,71714285714.28572,1.7798889792015027e-32
4153051.789922715,71714285714.28572,8.176828032645017e-33
4352868.127842631,71714285714.28572,3.789083316481035e-33
4562298.256035178,71714285714.28572,1.7691633810602743e-33
4781804.724081485,71714285714.28572,8.313716803004716e-34
5011872.336272725,71714285714.28572,3.927393787964282e-34
501187.2336272725,73734693877.55103,2.637046719345453e-27
525300.922235397,73734693877.55103,4.291407620540551e-27
550574.7959784886,73734693877.55103,6.756541863239723e-27
577064.6749995912,73734693877.55103,1.0306336091955441e-26
604829.0651237764,73734693877.55103,1.524873134199422e-26
633929.2870747296,73734693877.55103,2.1902983983741294e-26
664429.61190834,73734693877.55103,3.056553122626778e-26
696397.4029624328,73734693877.55103,4.145153689007422e-26
729903.2646361388,73734693877.55103,5.463769231797349e-26
765021.19832752,73734693877.55103,6.996956591782158e-26
801828.7658738301,73734693877.55103,8.698600587638168e-26
840407.2608554034,73734693877.55103,1.0487146608496736e-25
880841.8881415128,73734693877.55103,1.2241458418442183e-25
923221.9520747317,73734693877.55103,1.3811418568415902e-25
967641.0537094537,73734693877.55103,1.5034945497456193e-25
1014197.2975401576,73734693877.55103,1.576290851719716e-25
1062993.5081760285,73734693877.55103,1.5890762416520355e-25
1114137.4574404613,73734693877.55103,1.5384575956977036e-25
1167742.1023970542,73734693877.55103,1.4287762664725221e-25
1223925.834827758,73734693877.55103,1.2720304118419746e-25
1282812.7427142137,73734693877.55103,1.085126990932776e-25
1344532.8842997623,73734693877.55103,8.863769878427839e-26
1409222.5753374626,73734693877.55103,6.92627111548458e-26
1477024.690158485,73734693877.55103,5.172207600843829e-26
1548088.9772258627,73734693877.55103,3.686178703251142e-26
1622572.3898705235,73734693877.55103,2.5036269668592845e-26
1700639.4329400521,73734693877.55103,1.616248305409637e-26
1782462.5261258448,73734693877.55103,9.879339305438581e-27
1868222.3847710367,73734693877.55103,5.698883979883305e-27
1958108.4190003115,73734693877.55103,3.0982015403959897e-27
2052319.1520530963,73734693877.55103,1.5865215171840974e-27
2151062.6587440567,73734693877.55103,7.69040979318936e-28
2254557.0250193435,73734693877.55103,3.5613350161999207e-28
2363030.8296234924,73734693877.55103,1.5910835649284342e-28
2476723.6489408244,73734693877.55103,6.934362032512365e-29
2595886.586126396,73734693877.55103,2.9807629598637146e-29
2720782.8256950434,73734693877.55103,1.2737453340556757e-29
2851688.2147934726,73734693877.55103,5.443765381321689e-30
2988891.8724391717,73734693877.55103,2.338110309658596e-30
3132696.828071686,73734693877.55103,1.0116681333852841e-30
3283420.6908266563,73734693877.55103,4.418622450488409e-31
3441396.3510106686,73734693877.55103,1.9496164516099316e-31
3606972.7153262887,73734693877.55103,8.692060803203654e-32
3780515.4774710797,73734693877.55103,3.915662792405696e-32
3962407.92581251,73734693877.55103,1.78175439381685e-32
4153051.789922715,73734693877.55103,8.185620027881552e-33
4352868.127842631,73734693877.55103,3.793265345902464e-33
4562298.256035178,73734693877.55103,1.7711686159727573e-33
4781804.724081485,73734693877.55103,8.323397273337665e-34
5011872.336272725,73734693877.55103,3.932093124151451e-34
501187.2336272725,75755102040.81633,2.638771523154797e-27
525300.922235397,75755102040.81633,4.294259833385526e-27
550574.7959784886,75755102040.81633,6.761099323583929e-27
577064.6749995912,75755102040.81633,1.031338254863381e-26
604829.0651237764,75755102040.81633,1.52592853924688e-26
633929.2870747296,75755102040.81633,2.1918311125479136e-26
664429.61190834,75755102040.81633,3.058712964137777e-26
696397.4029624328,75755102040.81633,4.148107836179406e-26
729903.2646361388,75755102040.81633,5.467691783649392e-26
765021.19832752,75755102040.81633,7.002011014141595e-26
801828.7658738301,75755102040.81633,8.704916279789443e-26
840407.2608554034,75755102040.81633,1.0494791788785127e-25
880841.8881415128,75755102040.81633,1.2250410064155788e-25
923221.9520747317,75755102040.81633,1.3821540498013264e-25
967641.0537094537,75755102040.81633,1.5045979631812003e-25
1014197.2975401576,75755102040.81633,1.5774485223443928e-25
1062993.5081760285,75755102040.81633,1.5902434705443554e-25
1114137.4574404613,75755102040.81633,1.5395872975655291e-25
1167742.1023970542,75755102040.81633,1.4298247747358988e-25
1223925.834827758,75755102040.81633,1.2729631466644481e-25
1282812.7427142137,75755102040.81633,1.0859220193557209e-25
1344532.8842997623,75755102040.81633,8.870259470601913e-26
1409222.5753374626,75755102040.81633,6.931340085209466e-26
1477024.690158485,75755102040.81633,5.175993001827199e-26
1548088.9772258627,75755102040.81633,3.6888782610409265e-26
1622572.3898705235,75755102040.81633,2.5054630818682104e-26
1700639.4329400521,75755102040.81633,1.6174364057146605e-26
1782462.5261258448,75755102040.81633,9.886626362136702e-27
1868222.3847710367,75755102040.81633,5.70310693923306e-27
1958108.4190003115,75755102040.81633,3.1005110332015156e-27
2052319.1520530963,75755102040.81633,1.5877129121700068e-27
2151062.6587440567,75755102040.81633,7.696236363106724e-28
2254557.0250193435,75755102040.81633,3.564061429343063e-28
2363030.8296234924,75755102040.81633,1.5923162485519783e-28
2476723.6489408244,75755102040.81633,6.939807117111037e-29
2595886.586126396,75755102040.81633,2.9831387762682435e-29
2720782.8256950434,75755102040.81633,1.2747773462520113e-29
2851688.2147934726,75755102040.81633,5.448255147385356e-30
2988891.8724391717,75755102040.81633,2.3400758751122267e-30
3132696.828071686,75755102040.81633,1.012536097001655e-30
3283420.6908266563,75755102040.81633,4.422495894853973e-31
3441396.3510106686,75755102040.81633,1.9513645805331844e-31
3606972.7153262887,75755102040.81633,8.700040509896726e-32
3780515.4774710797,75755102040.81633,3.9193465722862174e-32
3962407.92581251,75755102040.81633,1.783473500466572e-32
4153051.789922715,75755102040.81633,8.193725419292668e-33
4352868.127842631,75755102040.81633,3.797122466925099e-33
4562298.256035178,75755102040.81633,1.7730189856295678e-33
4781804.724081485,75755102040.81633,8.33233508265602e-34
5011872.336272725,75755102040.81633,3.936434564308828e-34
501187.2336272725,77775510204.08163,2.6404074468733736e-27
525300.922235397,77775510204.08163,4.29696466414645e-27
550574.7959784886,77775510204.08163,6.765420523760002e-27
577064.6749995912,77775510204.08163,1.0320062340005794e-26
604829.0651237764,77775510204.08163,1.5269287878658533e-26
633929.2870747296,77775510204.08163,2.1932833292023058e-26
664429.61190834,77775510204.08163,3.060758735103763e-26
696397.4029624328,77775510204.08163,4.150904976423607e-26
729903.2646361388,77775510204.08163,5.471404386995709e-26
765021.19832752,77775510204.08163,7.006792782858059e-26
801828.7658738301,77775510204.08163,8.710888328251097e-26
840407.2608554034,77775510204.08163,1.050201703063635e-25
880841.8881415128,77775510204.08163,1.2258864909975777e-25
923221.9520747317,77775510204.08163,1.3831094365054023e-25
967641.0537094537,77775510204.08163,1.5056387011731963e-25
1014197.2975401576,77775510204.08163,1.5785395835524568e-25
1062993.5081760285,77775510204.08163,1.5913426145855905e-25
1114137.4574404613,77775510204.08163,1.540650144188948e-25
1167742.1023970542,77775510204.08163,1.4308102847837448e-25
1223925.834827758,77775510204.08163,1.2738389471492276e-25
1282812.7427142137,77775510204.08163,1.086667719749411e-25
1344532.8842997623,77775510204.08163,8.876339601820636e-26
1409222.5753374626,77775510204.08163,6.936083716821718e-26
1477024.690158485,77775510204.08163,5.1795312162134e-26
1548088.9772258627,77775510204.08163,3.691398462126589e-26
1622572.3898705235,77775510204.08163,2.5071750934624062e-26
1700639.4329400521,77775510204.08163,1.61854283406647e-26
1782462.5261258448,77775510204.08163,9.89340418853945e-27
1868222.3847710367,77775510204.08163,5.70703008096392e-27
1958108.4190003115,77775510204.08163,3.1026540687572392e-27
2052319.1520530963,77775510204.08163,1.5888172125758256e-27
2151062.6587440567,77775510204.08163,7.70163136793895e-28
2254557.0250193435,77775510204.08163,3.566583467531713e-28
2363030.8296234924,77775510204.08163,1.5934555295915935e-28
2476723.6489408244,77775510204.08163,6.944835693271991e-29
2595886.586126396,77775510204.08163,2.985331376035815e-29
2720782.8256950434,77775510204.08163,1.2757292314169375e-29
2851688.2147934726,77775510204.08163,5.4523944315780146e-30
2988891.8724391717,77775510204.08163,2.341887382064975e-30
3132696.828071686,77775510204.08163,1.013335846476061e-30
3283420.6908266563,77775510204.08163,4.426064494378843e-31
3441396.3510106686,77775510204.08163,1.9529751096476426e-31
3606972.7153262887,77775510204.08163,8.707392775813888e-32
3780515.4774710797,77775510204.08163,3.9227413326977345e-32
3962407.92581251,77775510204.08163,1.7850581697346458e-32
4153051.789922715,77775510204.08163,8.201199645738906e-33
4352868.127842631,77775510204.08163,3.8006807853287835e-33
4562298.256035178,77775510204.08163,1.774726871454115e-33
4781804.724081485,77775510204.08163,8.340589309524345e-34
5011872.336272725,77775510204.08163,3.940446435963016e-34
501187.2336272725,79795918367.34694,2.6419611539858582e-27
525300.922235397,79795918367.34694,4.299533181217243e-27
550574.7959784886,79795918367.34694,6.769523242164706e-27
577064.6749995912,79795918367.34694,1.0326403120110675e-26
604829.0651237764,79795918367.34694,1.5278780506716902e-26
633929.2870747296,79795918367.34694,2.1946611525951366e-26
664429.61190834,79795918367.34694,3.062699113175089e-26
696397.4029624328,79795918367.34694,4.1535570952451754e-26
729903.2646361388,79795918367.34694,5.474923129254058e-26
765021.19832752,79795918367.34694,7.011322874867734e-26
801828.7658738301,79795918367.34694,8.716543285740397e-26
840407.2608554034,79795918367.34694,1.050885492954012e-25
880841.8881415128,79795918367.34694,1.2266861700594089e-25
923221.9520747317,79795918367.34694,1.384012468970392e-25
967641.0537094537,79795918367.34694,1.506621700458691e-25
1014197.2975401576,79795918367.34694,1.5795693087485056e-25
1062993.5081760285,79795918367.34694,1.5923790916224618e-25
1114137.4574404613,79795918367.34694,1.5416514826392075e-25
1167742.1023970542,79795918367.34694,1.43173786035391e-25
1223925.834827758,79795918367.34694,1.2746624117546263e-25
1282812.7427142137,79795918367.34694,1.0873680946365126e-25
1344532.8842997623,79795918367.34694,8.882043640599296e-26
1409222.5753374626,79795918367.34694,6.940528629983578e-26
1477024.690158485,79795918367.34694,5.182842542923623e-26
1548088.9772258627,79795918367.34694,3.69375408274917e-26
1622572.3898705235,79795918367.34694,2.508773254136884e-26
1700639.4329400521,79795918367.34694,1.6195743529398368e-26
1782462.5261258448,79795918367.34694,9.899715023351373e-27
1868222.3847710367,79795918367.34694,5.7106783043389866e-27
1958108.4190003115,79795918367.34694,3.1046444805035066e-27
2052319.1520530963,79795918367.34694,1.5898416574410732e-27
2151062.6587440567,79795918367.34694,7.706630664041739e-28
2254557.0250193435,79795918367.34694,3.5689180957203563e-28
2363030.8296234924,79795918367.34694,1.5945091504177898e-28
2476723.6489408244,79795918367.34694,6.949482221786172e-29
2595886.586126396,79795918367.34694,2.987355883002086e-29
2720782.8256950434,79795918367.34694,1.276607585765785e-29
2851688.2147934726,79795918367.34694,5.4562119971346454e-30
2988891.8724391717,79795918367.34694,2.343557430408229e-30
3132696.828071686,79795918367.34694,1.0140729399813154e-30
3283420.6908266563,79795918367.34694,4.429352988811984e-31
3441396.3510106686,79795918367.34694,1.954459158570784e-31
3606972.7153262887,79795918367.34694,8.714168079987173e-32
3780515.4774710797,79795918367.34694,3.9258702185564316e-32
3962407.92581251,79795918367.34694,1.786519116205365e-32
4153051.789922715,79795918367.34694,8.208092765190108e-33
4352868.127842631,79795918367.34694,3.80396388139894e-33
4562298.256035178,79795918367.34694,1.776303460968032e-33
4781804.724081485,79795918367.34694,8.34821335396225e-34
5011872.336272725,79795918367.34694,3.944154352405329e-34
501187.2336272725,81816326530.61224,2.6434386600935886e-27
